tconst,ordering,nconst,category,job,characters
tt0171359,4,nm0001731,actor,\N,"[""Ghost""]"
tt0170452,1,nm0000678,actress,\N,"[""Rebecca Cairn""]"
tt0170452,2,nm0000732,actor,\N,"[""Noah Cairn""]"
tt0170452,3,nm0001550,actress,\N,"[""Mrs. Ardis""]"
tt0170452,4,nm0621992,actor,\N,"[""JJ Somerled""]"
tt0170691,1,nm0268199,actor,\N,"[""Pvt. Roland Bozz""]"
tt0170691,2,nm0205127,actor,\N,"[""Pvt. Jim Paxton""]"
tt0170691,3,nm0004286,actor,\N,"[""Pvt. Miter""]"
tt0170691,4,nm0347509,actor,\N,"[""Pvt. Cantwell""]"
tt0172495,1,nm0000128,actor,\N,"[""Maximus""]"
tt0172495,2,nm0001618,actor,\N,"[""Commodus""]"
tt0172495,3,nm0001567,actress,\N,"[""Lucilla""]"
tt0172495,4,nm0001657,actor,\N,"[""Proximo""]"
tt0171580,1,nm0000250,actress,\N,"[""Betty""]"
tt0171580,2,nm0000151,actor,\N,"[""Charlie""]"
tt0171580,3,nm0001674,actor,\N,"[""Wesley""]"
tt0171580,4,nm0001427,actor,\N,"[""Dr. David Ravell""]"
tt0172699,1,nm0001718,actress,\N,"[""Sarah Raymond""]"
tt0172699,2,nm0001555,actor,\N,"[""Ryan Keene""]"
tt0172699,3,nm0005375,actress,\N,"[""Lulu Brown""]"
tt0172699,4,nm0001546,actress,\N,"[""Esther Raymond""]"
tt0172632,1,nm0000453,actor,\N,"[""Joe Gould""]"
tt0172632,2,nm0001804,actor,\N,"[""Joe Mitchell""]"
tt0172632,3,nm0204706,actress,\N,"[""Therese Mitchell""]"
tt0172632,4,nm0405103,actress,\N,"[""Elizabeth Mitchell""]"
tt0173999,1,nm0000176,actress,\N,"[""Katie""]"
tt0173999,2,nm0001233,actor,\N,"[""Henry""]"
tt0173999,3,nm0604571,actor,\N,"[""James""]"
tt0173999,4,nm0129071,actor,\N,"[""Curt""]"
tt0174027,1,nm0000603,actress,\N,"[""Kalsan""]"
tt0174027,2,nm0000367,actor,\N,"[""Strix""]"
tt0174027,3,nm0748207,actor,\N,"[""Helmut""]"
tt0174027,4,nm0090469,actress,\N,"[""Elena""]"
tt0174480,1,nm0000152,actor,\N,"[""Will Keane""]"
tt0174480,2,nm0000213,actress,\N,"[""Charlotte Fielding""]"
tt0174480,3,nm0001439,actor,\N,"[""John""]"
tt0174480,4,nm0834626,actress,\N,"[""Dolly""]"
tt0174646,1,nm0381283,actress,\N,"[""Christine""]"
tt0174646,2,nm0641930,actor,\N,"[""Billy Fischer""]"
tt0174646,3,nm0385674,actor,\N,"[""Mike Fischer""]"
tt0174646,4,nm0628233,actress,\N,"[""Maggie""]"
tt0176578,1,nm0047264,actor,\N,"[""Reporter""]"
tt0176578,2,nm0086803,actress,\N,"[""Verda (1970)""]"
tt0176578,3,nm0108712,actress,\N,"[""Betty Bridges (1990)""]"
tt0176578,4,nm0108717,actress,\N,"[""Little Girl #1""]"
tt0176783,1,nm0005188,actor,\N,"[""Derrick Webb""]"
tt0176783,2,nm0372176,actress,\N,"[""Cathy Jones""]"
tt0176783,3,nm0005342,actor,\N,"[""Travis""]"
tt0176783,4,nm0005028,actress,\N,"[""Naomi Preston""]"
tt0177195,1,nm0001541,actress,\N,"[""Jess""]"
tt0177195,2,nm0578853,actor,\N,"[""John""]"
tt0177195,3,nm0528539,actor,\N,"[""Andy""]"
tt0177195,4,nm0275913,actor,\N,"[""TT""]"
tt0177971,1,nm0000123,actor,\N,"[""Billy Tyne""]"
tt0177971,2,nm0000242,actor,\N,"[""Bobby Shatford""]"
tt0177971,3,nm0000604,actor,\N,"[""Dale 'Murph' Murphy""]"
tt0177971,4,nm0000178,actress,\N,"[""Christina Cotter""]"
tt0177888,1,nm0331054,actor,\N,"[""Jack""]"
tt0177888,2,nm0000491,actor,\N,"[""Seymour""]"
tt0177888,3,nm0001609,actress,\N,"[""Joanne""]"
tt0177888,4,nm0138388,actress,\N,"[""Mona""]"
tt0179137,1,nm0194581,actress,\N,"[""Elisa de Ábalos""]"
tt0179137,2,nm0432553,actor,\N,"[""Andrés Ábalos""]"
tt0179137,3,nm0657270,actress,\N,"[""Rosario""]"
tt0179137,4,nm0575691,actress,\N,"[""Lourdes""]"
tt0177068,1,nm0907708,actor,\N,"[""Tony""]"
tt0177068,2,nm0000401,actor,\N,"[""20"",""20 Mike""]"
tt0177068,3,nm0002138,actor,\N,"[""Ruffhouse""]"
tt0177068,4,nm0151033,actor,\N,"[""Buddha""]"
tt0178050,1,nm0048932,actor,\N,"[""Michael Scott""]"
tt0178050,2,nm0295484,actress,\N,"[""Tammy Franklin""]"
tt0178050,3,nm0001763,actor,\N,"[""Zach""]"
tt0178050,4,nm0168262,actor,\N,"[""Felix""]"
tt0179473,1,nm0000671,actor,\N,"[""Brig. Smalls""]"
tt0179473,2,nm0039435,actor,\N,"[""Leland Henry""]"
tt0179473,3,nm0948267,actor,\N,"[""Valentine Casey""]"
tt0179473,4,nm0000681,actor,\N,"[""Taylor Henry""]"
tt0179861,1,nm0000276,actor,\N,"[""Matt Foster""]"
tt0179861,2,nm0132257,actor,\N,"[""Carl Greig""]"
tt0179861,3,nm0005078,actor,\N,"[""Bill Foster""]"
tt0179861,4,nm0877888,actress,\N,"[""Meg Foster""]"
tt0179443,1,nm0001212,actor,\N,"[""Sean Deeny""]"
tt0179443,2,nm0406975,actor,\N,"[""Pete Thompson""]"
tt0179443,3,nm0001216,actress,\N,"[""Masha""]"
tt0179443,4,nm0001244,actress,\N,"[""Sarah Thompson""]"
tt0180093,1,nm0000995,actress,\N,"[""Sara Goldfarb""]"
tt0180093,2,nm0001467,actor,\N,"[""Harry Goldfarb""]"
tt0180093,3,nm0000124,actress,\N,"[""Marion Silver""]"
tt0180093,4,nm0005541,actor,\N,"[""Tyrone C. Love""]"
tt0180073,1,nm0001691,actor,\N,"[""The Marquis de Sade""]"
tt0180073,2,nm0000701,actress,\N,"[""Madeleine""]"
tt0180073,3,nm0001618,actor,\N,"[""Coulmier""]"
tt0180073,4,nm0000323,actor,\N,"[""Royer-Collard""]"
tt0179653,1,nm0824150,actor,\N,"[""Alex""]"
tt0179653,2,nm0786085,actor,\N,"[""Demos""]"
tt0179653,3,nm0195844,actor,\N,"[""Theo""]"
tt0179653,4,nm0876958,actress,\N,"[""Elena""]"
tt0181311,1,nm0001487,actor,\N,"[""George Best""]"
tt0181311,2,nm0000846,actor,\N,"[""Sir Matt Busby""]"
tt0181311,3,nm0283492,actor,\N,"[""Sir Bobby Charlton""]"
tt0181311,4,nm0001324,actor,\N,"[""Nobby Stiles""]"
tt0181819,1,nm0526667,actress,\N,"[""Catti""]"
tt0181819,2,nm0822236,actor,\N,"[""Mikael""]"
tt0181819,3,nm0256890,actress,\N,"[""Ingrid""]"
tt0181819,4,nm0000278,actress,\N,"[""Tove""]"
tt0180837,1,nm0001388,actress,\N,"[""Mary Ann""]"
tt0180837,2,nm0265155,actor,\N,"[""Pedro Paulo""]"
tt0180837,3,nm0096542,actor,\N,"[""Acácio""]"
tt0180837,4,nm0088614,actress,\N,"[""Tânia""]"
tt0181865,1,nm0000140,actor,\N,"[""Robert Wakefield""]"
tt0181865,2,nm0001125,actor,\N,"[""Javier Rodríguez""]"
tt0181865,3,nm0001876,actress,\N,"[""Helena Ayala""]"
tt0181865,4,nm0889846,actor,\N,"[""Manolo Sanchez""]"
tt0181945,1,nm0335789,actor,\N,"[""Bob Tredici""]"
tt0181945,2,nm0364117,actress,\N,"[""Happy Buchanan""]"
tt0181945,3,nm0002033,actress,\N,"[""Aunt Aurelia""]"
tt0181945,4,nm0002078,actor,\N,"[""Paulo Tredici""]"
tt0183056,1,nm0001619,actress,\N,"[""Esther Kahn""]"
tt0183056,2,nm0000453,actor,\N,"[""Nathan Quellen""]"
tt0183056,3,nm0221612,actor,\N,"[""Philippe Haygard""]"
tt0183056,4,nm0475988,actor,\N,"[""Samuel Kahn""]"
tt0183280,1,nm0000336,actor,\N,"[""Captain Hal Josephson""]"
tt0183280,2,nm0541908,actor,\N,"[""Alan Decker""]"
tt0183280,3,nm0001370,actress,\N,"[""Katherine Jessel""]"
tt0183280,4,nm0405033,actor,\N,"[""Colin""]"
tt0183639,1,nm0001729,actor,\N,"[""Frank Cassilis""]"
tt0183639,2,nm0000475,actress,\N,"[""Clara Huddlestone""]"
tt0183639,3,nm0000328,actor,\N,"[""Huddlestone""]"
tt0183639,4,nm0727850,actor,\N,"[""Northmour""]"
tt0183659,1,nm0000438,actor,\N,"[""Jackson Pollock""]"
tt0183659,2,nm0001315,actress,\N,"[""Lee Krasner""]"
tt0183659,3,nm0461446,actor,\N,"[""Sande Pollock""]"
tt0183659,4,nm0716452,actress,\N,"[""Arloie Pollock""]"
tt0180683,1,nm0001368,actor,\N,"[""Jake""]"
tt0180683,2,nm0002101,actress,\N,"[""Publisher""]"
tt0180683,3,nm0000739,actress,\N,"[""Librarian""]"
tt0180683,4,nm0712675,actor,\N,"[""Hot Dog Vendor""]"
tt0181536,1,nm0000125,actor,\N,"[""Forrester""]"
tt0181536,2,nm0114532,actor,\N,"[""Jamal""]"
tt0181536,3,nm0000719,actor,\N,"[""Crawford""]"
tt0181536,4,nm0001593,actress,\N,"[""Claire""]"
tt0183550,1,nm0193661,actress,\N,"[""Frances (Frank) Kennedy""]"
tt0183550,2,nm0000554,actor,\N,"[""Professor Mortlock""]"
tt0183550,3,nm0628563,actor,\N,"[""David Kennedy""]"
tt0183550,4,nm0126284,actress,\N,"[""Jenny""]"
tt0183423,1,nm0687625,actor,\N,"[""Glenn""]"
tt0183423,2,nm0005024,actor,\N,"[""Chris""]"
tt0183423,3,nm0427793,actor,\N,"[""Wesley""]"
tt0183423,4,nm0671922,actor,\N,"[""Samuel""]"
tt0182508,1,nm0001246,actor,\N,"[""Charlie""]"
tt0182508,2,nm0219673,actor,\N,"[""Ken""]"
tt0182508,3,nm0876958,actress,\N,"[""Cassandra""]"
tt0182508,4,nm0050458,actor,\N,"[""Dean""]"
tt0181875,1,nm0001082,actor,\N,"[""Russell Hammond""]"
tt0181875,2,nm0297578,actor,\N,"[""William Miller""]"
tt0181875,3,nm0005028,actress,\N,"[""Penny Lane""]"
tt0181875,4,nm0000531,actress,\N,"[""Elaine Miller""]"
tt0181984,1,nm0000610,actor,\N,"[""Seth Davis""]"
tt0181984,2,nm0004874,actor,\N,"[""Chris Varick""]"
tt0181984,3,nm0000505,actress,\N,"[""Abbie Halpert""]"
tt0181984,4,nm0441588,actor,\N,"[""Greg Weinstein""]"
tt0183808,1,nm0000352,actor,\N,"[""Max""]"
tt0183808,2,nm0000498,actor,\N,"[""Jack""]"
tt0183808,3,nm0000420,actress,\N,"[""Jamie""]"
tt0183808,4,nm0095478,actor,\N,"[""Piece""]"
tt0184056,1,nm0486188,self,\N,"[""Self""]"
tt0184056,2,nm0654892,self,\N,"[""Self""]"
tt0184056,3,nm0663064,self,\N,"[""Self""]"
tt0184056,4,nm0486140,self,\N,"[""Self""]"
tt0183946,1,nm0772589,actor,\N,"[""Hugo""]"
tt0183946,2,nm0001262,actor,\N,"[""Jim""]"
tt0184858,1,nm0000255,actor,\N,"[""Rudy Duncan""]"
tt0184858,2,nm0000641,actor,\N,"[""Gabriel""]"
tt0184858,3,nm0000234,actress,\N,"[""Ashley""]"
tt0184858,4,nm0289656,actor,\N,"[""Nick Cassidy""]"
tt0185542,1,nm0498517,actor,\N,"[""Jake""]"
tt0185542,2,nm0057942,actor,\N,"[""Steven""]"
tt0185542,3,nm0001399,actress,\N,"[""Veronica""]"
tt0185542,4,nm0384826,actress,\N,"[""Shelley""]"
tt0185215,1,nm0553648,actor,\N,"[""Manuel""]"
tt0185215,2,nm0105475,actor,\N,"[""Francisco""]"
tt0185215,3,nm0530365,actor,\N,"[""Rafael""]"
tt0185215,4,nm0893941,actress,\N,"[""Maria""]"
tt0186221,1,nm0261674,actress,\N,"[""Irene""]"
tt0186221,2,nm0329193,actor,\N,"[""Prof. Spencer Keenast""]"
tt0186221,3,nm0429229,actress,\N,"[""Shelley""]"
tt0186221,4,nm0007169,actor,\N,"[""John""]"
tt0186183,1,nm0000597,actor,\N,"[""Callum Crane""]"
tt0186183,2,nm0001701,actor,\N,"[""Nathan Corrigan""]"
tt0186183,3,nm0000270,actress,\N,"[""Sophie Lennon""]"
tt0186183,4,nm0004911,actress,\N,"[""Tanya Duncan""]"
tt0187880,1,nm0927641,actor,\N,"[""Jack Bogart""]"
tt0187880,2,nm0956183,actress,\N,"[""Elisabeth Dirberg""]"
tt0187880,3,nm0293695,actor,\N,"[""Popo""]"
tt0187880,4,nm0742047,actress,\N,"[""Verena Dirberg""]"
tt0186151,1,nm0000598,actor,\N,"[""Frank Sullivan""]"
tt0186151,2,nm0001029,actor,\N,"[""John Sullivan""]"
tt0186151,3,nm0236495,actor,\N,"[""Jack Shepard""]"
tt0186151,4,nm0593310,actress,\N,"[""Julia Sullivan""]"
tt0187393,1,nm0000154,actor,\N,"[""Benjamin Martin""]"
tt0187393,2,nm0005132,actor,\N,"[""Gabriel Martin""]"
tt0187393,3,nm0000613,actress,\N,"[""Charlotte Selton""]"
tt0187393,4,nm0005042,actor,\N,"[""Col. William Tavington""]"
tt0186975,1,nm0005327,actor,\N,"[""Al Connelly""]"
tt0186975,2,nm0005466,actress,\N,"[""Imogen""]"
tt0186975,3,nm0004757,actress,\N,"[""Cyrus""]"
tt0186975,4,nm0004999,actor,\N,"[""Eddie Hicks""]"
tt0185014,1,nm0000140,actor,\N,"[""Grady Tripp""]"
tt0185014,2,nm0001497,actor,\N,"[""James Leer""]"
tt0185014,3,nm0000531,actress,\N,"[""Sara Gaskell""]"
tt0185014,4,nm0000375,actor,\N,"[""Terry Crabtree""]"
tt0187474,1,nm0001376,actress,\N,"[""Françoise d'Aubigné, Madame Marquise de Maintenon""]"
tt0187474,2,nm0435726,actor,\N,"[""Louis XIV""]"
tt0187474,3,nm0716578,actor,\N,"[""The Abbot""]"
tt0187474,4,nm0050983,actor,\N,"[""Racine""]"
tt0186719,1,nm0347957,actor,\N,"[""Charlie""]"
tt0186719,2,nm0047248,actor,\N,"[""Joe""]"
tt0186719,3,nm0431332,actress,\N,"[""Paloma""]"
tt0186719,4,nm0004753,actress,\N,"[""Cassandra""]"
tt0186549,1,nm0001655,actress,\N,"[""Katharine""]"
tt0186549,2,nm0792177,actor,\N,"[""Paul""]"
tt0186549,3,nm0001065,actor,\N,"[""Rick""]"
tt0186549,4,nm0000340,actress,\N,"[""Sandra""]"
tt0186894,1,nm0000255,actor,\N,"[""Buddy Amaral""]"
tt0186894,2,nm0000569,actress,\N,"[""Abby Janello""]"
tt0186894,3,nm0000449,actress,\N,"[""Mimi Prager""]"
tt0186894,4,nm0249962,actor,\N,"[""Ron Wachter""]"
tt0186454,1,nm0001298,actor,\N,"[""Rick Hansen""]"
tt0186454,2,nm0001048,actor,\N,"[""Frankie""]"
tt0186454,3,nm0004904,actress,\N,"[""Jessica""]"
tt0186454,4,nm0004897,actor,\N,"[""Blackie""]"
tt0187847,1,nm0502425,actress,\N,"[""Sigrid Anderssen""]"
tt0187847,2,nm0870794,actor,\N,"[""Red"",""Tom Hopkins""]"
tt0187847,3,nm0924003,actor,\N,"[""Victor""]"
tt0187847,4,nm0669126,actor,\N,"[""Mr. Basketball Head""]"
tt0188160,1,nm0001751,actor,\N,"[""Arturo Ortega""]"
tt0188160,2,nm0544691,actress,\N,"[""Rita Ortega""]"
tt0188160,3,nm0781218,actor,\N,"[""Sonny Ortega""]"
tt0188160,4,nm0004286,actor,\N,"[""Jimmy Ortega""]"
tt0188189,1,nm0241748,actor,\N,"[""Man""]"
tt0188189,2,nm0272473,actor,\N,"[""Kid""]"
tt0188189,3,nm1162186,actor,\N,"[""Mechanic""]"
tt0188189,4,nm0369025,actor,\N,"[""Older Trick""]"
tt0188135,1,nm0753600,actress,\N,"[""Oili Lyyra, oikeushammaslääkäri""]"
tt0188135,2,nm0459244,actress,\N,"[""Maaru Tang""]"
tt0188135,3,nm0815250,actor,\N,"[""Eero Harakka, rikosetsivä""]"
tt0188135,4,nm0529422,actress,\N,"[""Laura Lyyra""]"
tt0188518,1,nm0001538,actor,\N,"[""Cameron Colley""]"
tt0188518,2,nm0004051,actor,\N,"[""Inspector McDunn""]"
tt0188518,3,nm0369954,actress,\N,"[""Yvonne""]"
tt0188518,4,nm0383467,actor,\N,"[""Andy""]"
tt0188613,1,nm0237103,actress,\N,"[""Marie-Madeleine""]"
tt0188613,2,nm0033424,actress,\N,"[""Mado""]"
tt0188613,3,nm0303528,actress,\N,"[""Jeune Madeleine""]"
tt0188613,4,nm0287304,actress,\N,"[""Mado jeune 17 ans""]"
tt0188490,1,nm0364280,actor,\N,"[""Marshall Pike""]"
tt0188490,2,nm0392776,actress,\N,"[""Siobhan O'Riordan""]"
tt0188490,3,nm0891960,actor,\N,"[""Freddie Mitnick""]"
tt0188490,4,nm0787307,actress,\N,"[""Kitty Lehuesen""]"
tt0188688,1,nm0003970,actress,\N,"[""Donna""]"
tt0188688,2,nm0947904,actor,\N,"[""Tom""]"
tt0188688,3,nm0584415,actor,\N,"[""Jim""]"
tt0188688,4,nm0383609,actress,\N,"[""Sandra""]"
tt0189509,1,nm0675751,actor,\N,"[""I""]"
tt0189509,2,nm0125886,actress,\N,"[""My Sister""]"
tt0189509,3,nm0722934,actress,\N,"[""My Sister's Friend""]"
tt0189509,4,nm0036850,actress,\N,"[""My Ex-Wife""]"
tt0190052,1,nm0488561,actress,\N,"[""Oz""]"
tt0190052,2,nm0426547,actor,\N,"[""Steve""]"
tt0190052,3,nm0216242,actress,\N,"[""Annie""]"
tt0190052,4,nm0715529,actress,\N,"[""Lauren""]"
tt0190994,1,nm0621348,actor,\N,"[""Vidal""]"
tt0190994,2,nm0438127,actor,\N,"[""Lou Miles""]"
tt0190994,3,nm0920564,actor,\N,"[""Chief Inspector Brodsky""]"
tt0190994,4,nm0548498,actor,\N,"[""Alec Grinell""]"
tt0190524,1,nm0131647,actor,\N,"[""Buck Williams""]"
tt0190524,2,nm0424635,actor,\N,"[""Rayford Steele""]"
tt0190524,3,nm0827048,actress,\N,"[""Chloe Steele""]"
tt0190524,4,nm0319739,actor,\N,"[""Bruce Barnes""]"
tt0189998,1,nm0000518,actor,\N,"[""Friedrich Wilhelm Murnau""]"
tt0189998,2,nm0000353,actor,\N,"[""Max Schreck""]"
tt0189998,3,nm0001424,actor,\N,"[""Albin Grau""]"
tt0189998,4,nm0000144,actor,\N,"[""Fritz Arno Wagner""]"
tt0190332,1,nm0000334,actor,\N,"[""Master Li Mu Bai""]"
tt0190332,2,nm0000706,actress,\N,"[""Yu Shu Lien""]"
tt0190332,3,nm0955471,actress,\N,"[""Jen""]"
tt0190332,4,nm0151654,actor,\N,"[""Lo""]"
tt0190861,1,nm0000367,actor,\N,"[""François Vatel""]"
tt0190861,2,nm0000235,actress,\N,"[""Anne de Montausier""]"
tt0190861,3,nm0000619,actor,\N,"[""Marquis de Lauzun""]"
tt0190861,4,nm0002103,actor,\N,"[""Prince de Condé""]"
tt0191754,1,nm0000113,actress,\N,"[""Gwen Cummings""]"
tt0191754,2,nm0001557,actor,\N,"[""Eddie Boone""]"
tt0191754,3,nm0922035,actor,\N,"[""Jasper""]"
tt0191754,4,nm0001610,actress,\N,"[""Lily""]"
tt0192614,1,nm0005045,actor,\N,"[""Luke McNamara""]"
tt0192614,2,nm0908094,actor,\N,"[""Caleb Mandrake""]"
tt0192614,3,nm0004991,actor,\N,"[""Will Beckford""]"
tt0192614,4,nm0004753,actress,\N,"[""Chloe""]"
tt0190865,1,nm0001277,actor,\N,"[""Montgomery Wick""]"
tt0190865,2,nm0000563,actor,\N,"[""Peter Garrett""]"
tt0190865,3,nm0000200,actor,\N,"[""Elliot Vaughn""]"
tt0190865,4,nm0000677,actress,\N,"[""Annie Garrett""]"
tt0192346,1,nm0957372,actor,\N,"[""Ljuba Radovanovic""]"
tt0192346,2,nm0194119,actress,\N,"[""Vera Djordjevic""]"
tt0192346,3,nm0958516,actress,\N,"[""Ema""]"
tt0192346,4,nm0705817,actor,\N,"[""Pomocnik rezisera""]"
tt0189960,1,nm0162502,actor,\N,"[""Catão""]"
tt0189960,2,nm0126582,actress,\N,"[""Sílvia""]"
tt0189960,3,nm0751917,actress,\N,"[""Ju""]"
tt0189960,4,nm0693799,actor,\N,"[""Vicente Corvo""]"
tt0192295,1,nm0282403,actress,\N,"[""Marlene Dietrich""]"
tt0192295,2,nm0583143,actor,\N,"[""Josef von Sternberg""]"
tt0192295,3,nm0460578,actor,\N,"[""Rudolf Sieber""]"
tt0192295,4,nm0272224,actor,\N,"[""Carl Seidlitz""]"
tt0190736,1,nm0890232,actor,\N,"[""Tyler Briggs""]"
tt0190736,2,nm0005342,actor,\N,"[""Jack""]"
tt0190736,3,nm0001863,actress,\N,"[""Sandy""]"
tt0190736,4,nm0068382,actor,\N,"[""Gus""]"
tt0191037,1,nm0001314,actor,\N,"[""Leo""]"
tt0191037,2,nm0000463,actress,\N,"[""Lily""]"
tt0191037,3,nm0001780,actor,\N,"[""Julius""]"
tt0191037,4,nm0412850,actor,\N,"[""Troy""]"
tt0191636,1,nm0000300,actress,\N,"[""Pauline (Madame La)""]"
tt0191636,2,nm0000809,actor,\N,"[""Jean (The Captain)""]"
tt0191636,3,nm0001437,actor,\N,"[""Ariel Neel Auguste""]"
tt0191636,4,nm0239816,actor,\N,"[""The Governor""]"
tt0192719,1,nm0001002,actor,\N,"[""Bob Valenz""]"
tt0192719,2,nm0230693,actress,\N,"[""Camille""]"
tt0192719,3,nm0000616,actor,\N,"[""Victor Haddock"",""Stanley Joiner""]"
tt0192719,4,nm0824220,actor,\N,"[""Phil Valenz""]"
tt0190346,1,nm0296882,actress,\N,"[""India Rey""]"
tt0190346,2,nm0926405,actor,\N,"[""Jasper Rey""]"
tt0190346,3,nm0247672,actor,\N,"[""Isaac""]"
tt0190346,4,nm0524197,actor,\N,"[""Stephane""]"
tt0192949,1,nm0664175,actress,\N,"[""Tina Menzhal""]"
tt0192949,2,nm0795281,actress,\N,"[""Tina's Mother""]"
tt0192949,3,nm0533329,actress,\N,"[""Tina's Sister""]"
tt0192949,4,nm0340284,actress,\N,"[""Model Agency Owner""]"
tt0191352,1,nm0060705,actress,\N,"[""Maria João""]"
tt0191352,2,nm0881866,actor,\N,"[""Gabriel Penha""]"
tt0191352,3,nm0014432,actor,\N,"[""Zé Maria""]"
tt0191352,4,nm0162502,actor,\N,"[""Dr. João José""]"
tt0191782,1,nm0158626,actor,\N,"[""Trung""]"
tt0191782,2,nm1222901,actor,\N,"[""Paul""]"
tt0191782,3,nm0487148,actor,\N,"[""Rapist""]"
tt0191782,4,nm0071579,actor,\N,"[""John""]"
tt0191865,1,nm0487135,actress,\N,"[""Cecilia""]"
tt0191865,2,nm0542063,actor,\N,"[""Cardinale""]"
tt0191865,3,nm0557609,actor,\N,"[""Fabrizio""]"
tt0191865,4,nm0317561,actor,\N,"[""Zaccaria""]"
tt0192678,1,nm0675751,actor,\N,"[""Julius Popper""]"
tt0192678,2,nm0001560,actress,\N,"[""Armenia""]"
tt0192678,3,nm0010248,actress,\N,"[""Mennar""]"
tt0192678,4,nm0897721,actor,\N,"[""Novak""]"
tt0193741,1,nm0718204,actor,\N,"[""Rauli 'Badding' Somerjoki""]"
tt0193741,2,nm0085611,actress,\N,"[""Mari""]"
tt0193741,3,nm0291918,actor,\N,"[""Ossi""]"
tt0193741,4,nm0885418,actor,\N,"[""Arde""]"
tt0193854,1,nm0000380,actor,\N,"[""Gordon McLeod""]"
tt0193854,2,nm0000474,actor,\N,"[""Peter Cameron""]"
tt0193854,3,nm0336444,actor,\N,"[""Commentator 1""]"
tt0193854,4,nm2898102,actor,\N,"[""Eric the Bagpiper""]"
tt0194027,1,nm0529526,actor,\N,"[""Captain Aarne Heikkilä""]"
tt0194027,2,nm0433502,actress,\N,"[""Martta Heikkilä""]"
tt0194027,3,nm0701334,actress,\N,"[""Helmi Elisa Karhu""]"
tt0194027,4,nm0750234,actor,\N,"[""Medical Major Pekka Karjalainen""]"
tt0194319,1,nm1596450,actor,\N,"[""Suicidal man""]"
tt0194218,1,nm0000513,actor,\N,"[""Alex""]"
tt0194218,2,nm0000117,actress,\N,"[""Sarah Cassidy""]"
tt0194218,3,nm0000615,actor,\N,"[""Dr. Josh Parks""]"
tt0194218,4,nm0000661,actor,\N,"[""Michael""]"
tt0195001,1,nm0394338,actor,\N,"[""Kurt Lorant""]"
tt0195001,2,nm0725503,actor,\N,"[""Mehdi Jamal""]"
tt0195001,3,nm0770773,actor,\N,"[""Kemal Özbek""]"
tt0195001,4,nm0477867,actor,\N,"[""Ertan Ongun""]"
tt0195860,1,nm0485176,actor,\N,"[""Anders 'Plutten' Jonsson""]"
tt0195860,2,nm0117429,actor,\N,"[""Råttan""]"
tt0195860,3,nm0190703,actor,\N,"[""Vladimir""]"
tt0195860,4,nm0017913,actress,\N,"[""Maria""]"
tt0195857,1,nm0001584,actress,\N,"[""Anna""]"
tt0195857,2,nm0913460,actor,\N,"[""Stone""]"
tt0195857,3,nm0150510,actor,\N,"[""Marius""]"
tt0195857,4,nm0437235,actor,\N,"[""Naniserri""]"
tt0194852,2,nm0634120,actor,\N,"[""Borges""]"
tt0194852,3,nm0766046,actress,\N,"[""Estela""]"
tt0195352,1,nm0706416,actor,\N,"[""Duco van Poelgeest""]"
tt0195352,2,nm0905691,actor,\N,"[""Reinier Kloprogge""]"
tt0195352,3,nm0722783,actor,\N,"[""Jeroen Hekking""]"
tt0195352,4,nm1584143,actor,\N,"[""Bodyguard""]"
tt0196223,1,nm0000662,actor,\N,"[""Michael Farrow-Smith""]"
tt0196223,2,nm0000360,actress,\N,"[""Derian McCall""]"
tt0196223,3,nm0001127,actress,\N,"[""Anthea Farrow-Smith""]"
tt0196223,4,nm0000284,actor,\N,"[""Captain Wagner""]"
tt0195944,1,nm0740264,actor,\N,"[""John McNamara""]"
tt0195944,2,nm0001662,actor,\N,"[""Jake McCallum""]"
tt0195944,3,nm0191685,actor,\N,"[""Judge McNamara""]"
tt0195944,4,nm0588729,actress,\N,"[""Linda Callaway""]"
tt0195685,1,nm0000210,actress,\N,"[""Erin Brockovich""]"
tt0195685,2,nm0001215,actor,\N,"[""Ed Masry""]"
tt0195685,3,nm0109773,actor,\N,"[""Dr. Jaffe""]"
tt0195685,4,nm0225767,actress,\N,"[""Rosalind""]"
tt0195778,1,nm0005098,actor,\N,"[""Kelley Morse""]"
tt0195778,2,nm0005447,actress,\N,"[""Samantha Cavanaugh""]"
tt0195778,3,nm0001326,actor,\N,"[""Jasper Arnold""]"
tt0195778,4,nm0740264,actor,\N,"[""Malcolm Arnold""]"
tt0195631,1,nm0608632,actor,\N,"[""James"",""Max Kennington""]"
tt0195631,2,nm0018271,actress,\N,"[""Sandy Kennington""]"
tt0195631,3,nm0001604,actress,\N,"[""Beth""]"
tt0195631,4,nm0055733,actress,\N,"[""Claire""]"
tt0195979,1,nm0733863,actress,\N,"[""Candidate""]"
tt0195979,2,nm0522072,actress,\N,"[""Examine Woman""]"
tt0196219,1,nm0001384,actor,\N,"[""Menace""]"
tt0196219,2,nm0399763,actor,\N,"[""Hakiem""]"
tt0196219,3,nm0832622,actor,\N,"[""Josef""]"
tt0196219,4,nm0039424,actor,\N,"[""Sly""]"
tt0197311,1,nm0000418,actor,\N,"[""Boesman""]"
tt0197311,2,nm0000291,actress,\N,"[""Lena""]"
tt0197311,3,nm0427289,actor,\N,"[""Old Man""]"
tt0197311,4,nm0918590,actor,\N,"[""Recycle man""]"
tt0197072,1,nm0000507,actor,\N,"[""John Spencer""]"
